id,交通,人气,占地面积,地址,床位数,成立时间,所在地区,所在地区_县,所在地区_市,所在地区_省,收住对象,收住对象_全护理,收住对象_半自理,收住对象_特护,收住对象_自理,收费区间,收费区间_上限,收费区间_下限,机构性质,机构类型,特色服务,特色服务_具备医保定点资格,特色服务_可接收异地老人,电话,网址,联系人,详情_入住须知,详情_收费标准,详情_服务内容,详情_机构介绍,详情_设施,负责人,邮箱,邮编
14957,,1999,,三仓镇裕华中路,50,,江苏-盐城市-东台市,东台市,盐城市,江苏,自理,,,,True,500-1000,1000,500,公办,福利院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14957.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14950,,2346,,胡埭镇锡宜路杨湾,50,,江苏-无锡市-滨湖区,滨湖区,无锡市,江苏,自理,,,,True,500-1000,1000,500,公办,疗养院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14950.html,周季平,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14951,,1599,,富东镇,50,,江苏-盐城市-东台市,东台市,盐城市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14951.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14952,,3846,,江苏省无锡市滨湖区胡埭镇蔡村102号,50,,江苏-无锡市-滨湖区,滨湖区,无锡市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/14952.html,蒋凤伟,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14953,,1169,,万象园社区万象东园29号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14953.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14947,,1653,,"尧化门街土城头29-9号,门里288号",50,,江苏-南京市-栖霞区,栖霞区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14947.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14948,,1197,,幸福街道幸福村村部,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14948.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14949,,1508,,富安镇富西路,50,,江苏-盐城市-东台市,东台市,盐城市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14949.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,葛柳军,,
14944,,1182,,芦泾港村社区城港路188号,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14944.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14945,,1248,,天生港镇街道天生港街道敬老院,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14945.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14946,,1239,,"闸西乡新闸村,高墩圩桥西南首",50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14946.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,曹祝英 院长,,
14941,,1613,,徐州市新沂市新安镇杏子山村东,50,,江苏-徐州市-新沂市,新沂市,徐州市,江苏,自理,,,,True,500-1000,1000,500,公办,老年公寓,,,,暂无电话,http://www.yanglao.com.cn/resthome/14941.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14942,,1663,,南京市尧化门门里288号,50,,江苏-南京市-栖霞区,栖霞区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/14942.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14943,,2547,2000,尧化门仙尧路口门里村288号,100,,江苏-南京市-栖霞区,栖霞区,南京市,江苏,自理 半自理 全护理 特护,True,True,True,True,1050-2010,2010,1050,公办,老年公寓,,,,暂无电话,http://www.yanglao.com.cn/resthome/14943.html,李思美,暂无详细介绍，具体详情请致电咨询！,养老院收费一览表 内 容 项 目 标 准 床 位 费 双 人 间 每人每月 660 元 三 人 间 每人每月 450 元 包 间 价 格 另 行 商 榷 伙 食 费 每人每月 360 元 水电杂费 每人每月 90 元（含公共部分） 护 理 费 自 理 每人每月 150 元 介 助 每人每月 180 元 -450 元 介 护 每人每月 450 元 -900 元 特 护 价 格 面 议 寄养备用金 1000-2000 元（离开公寓时退还） 协商项目 空调费自付（按物价局规定） 春节放假五天（有困难另行交费） 长者病中护理（以天计算，康复后恢复收费） 长者特别护理（一对一、一对二、一对三）收费协商 特殊伙食：点菜加餐，可代购、代加工 带医、外出：按 15 元 / 小时 个性化服务、夜间陪护另行商榷,暂无详细介绍，具体详情请致电咨询！,栖霞尧化园，座落在栖霞区尧化门里村，占地面积2000平方米，建筑面积2000平方米，独院二层建筑，设有单人间、双人间、三人间共25间100张床位，餐厅2个，阅览活动室2个，可收住自理、半自理、全护理等各类老人。院内有四季如春的花园、铁艺坐椅及凉棚，增加了老人的生活的舒适感。公寓在常规服务外，添加了双方协商以满足老人特别需要的个性化服务项目，实现了从自理到全护理无缝隙连接养老模式。特别给予老人精神慰藉、亲情关爱，把亲情文化贯穿整个服务过程中，让老人有“家”的感觉。,暂无详细介绍，具体详情请致电咨询！,,zmh_lsm@126.com,
14937,,1202,,唐闸镇街道居家养老服务站诚心老年公寓,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14937.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14938,,1211,,高店村社区高店村7组,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14938.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14939,,1535,,大浮镇西林村,50,,江苏-无锡市-滨湖区,滨湖区,无锡市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/14939.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,何丽英 女士 院长,,
14933,,1217,,新华社区新华园内,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14933.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14934,,1480,,永兴乡永兴村,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14934.html,季美兰,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14935,,1156,,花墙村社区花墙村11组,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14935.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14936,,1240,,怡园社区怡园北村13-102#,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14936.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14929,,1132,,北郭社区北郭北村43附1号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14929.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14930,,1217,,西公园社区新桃园1幢108,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14930.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14931,,1240,,白龙庙村白龙庙村3组,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14931.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14932,,1347,,闸东乡高店村三组,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/14932.html,徐萍,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14927,,1198,,起凤社区起凤园12幢101西侧,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14927.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14928,,1165,,南园社区南园路18号附4幢二楼,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14928.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14923,,1139,,银花苑社区银花苑34幢,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14923.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14924,,1169,,仓巷社区八仙城3223号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14924.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14925,,1449,,文峰路19号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/14925.html,马蓓,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14926,,1152,,颐和花园社区长虹新村8号后侧,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14926.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14920,,1205,,城南新村东区社区城南新村30幢东侧,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14920.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14921,,1170,,启秀社区启秀花园1幢底楼,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14921.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14922,,1216,,解放坝社区洪江路159号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14922.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14918,,1757,300,汽轮四村108-1号,50,,江苏-南京市-下关区,下关区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,老年公寓,,,,暂无电话,http://www.yanglao.com.cn/resthome/14918.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,鲁家明 院长,,
14919,,1147,,富贵园社区富贵北园11幢后平房,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14919.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14915,,1147,,东升社区人民西路153号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14915.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14916,,1189,,望江楼社区森大蒂3-103,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14916.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14917,,1188,,光明新村社区光明新村2号楼,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14917.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14912,,1177,,南公园社区白象园1号楼108,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14912.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14913,,2113,1200,中央北路27号,80,,江苏-南京市-下关区,下关区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,老年公寓,,,,暂无电话,http://www.yanglao.com.cn/resthome/14913.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,张素兰 院长,,
14914,,1232,,城南新村西区社区城南新村30幢东侧,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14914.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14911,,1201,,濠景园社区濠景园西区14幢附2号,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14911.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14910,,1243,,青年路社区青年路新村附26幢,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14910.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14909,,1861,400,五塘新村老年公寓,29,,江苏-南京市-下关区,下关区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,老年公寓,,,,,http://www.yanglao.com.cn/resthome/14909.html,芦再生,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,南京下关区五塘新村老年公寓，是由下关区民政局批准，下关区小市医院主办，它是专为老年人提供保健服务和生活服务，用爱心营造的老年人的康复乐园。一期设立床位15张，配有一流的护理和医疗人员。老年公寓建筑面积约400平方米，新建的房间整洁、明亮、宽敞，设有单人间、双人间、四人间、有餐厅、活动室、康复室、阅览室。另外还根据老年人的要求，围绕老年人的生理、心理特征，开展系列化的老年保健、老年咨询、老年护理、老年疗养以及老年生活服务等活动。建立全方位的老年保健体系和生活服务体系。,暂无详细介绍，具体详情请致电咨询！,,,
14908,,2505,500,黄家圩212-213号,50,,江苏-南京市-玄武区,玄武区,南京市,江苏,自理 半自理 全护理,True,True,,True,900-1500,1500,900,民办,老年公寓,,,,,http://www.yanglao.com.cn/resthome/14908.html,刘路红,暂无详细介绍，具体详情请致电咨询！,自理：900 半自理：1300 全护理：1500,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,陈翔卫 院长,,
14906,,2086,,新北区青龙乡青洋北路4号,30,,江苏-常州市-新北区,新北区,常州市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/14906.html,赵菊萍,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14907,,1169,,新建东村社区姚港路2号1幢车库,50,,江苏-南通市-崇川区,崇川区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14907.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14901,,1300,,林集镇林集村,50,,江苏-淮安市-楚州区,楚州区,淮安市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14901.html,"王林,王森",暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14902,,1557,,四灶居委会五组,50,,江苏-盐城市-东台市,东台市,盐城市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14902.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14904,,1681,,龙虎塘镇阮墅村,50,,江苏-常州市-新北区,新北区,常州市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14904.html,柳惠芬,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14898,,1442,,席桥镇李席村,50,,江苏-淮安市-楚州区,楚州区,淮安市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14898.html,朱真理,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14899,,1501,,范公镇李舍村,50,,江苏-盐城市-东台市,东台市,盐城市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14899.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,王院长,,
14900,,4361,,"江苏省连云港市新浦区福利路33-1,新浦沈街",50,,江苏-连云港市-新浦区,新浦区,连云港市,江苏,自理,,,,True,500-1000,1000,500,公办,福利院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14900.html,"骆袒英,李寒洁",暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,连云港市社会福利院是一所由政府出资兴办的社会福利机构，生活、娱乐、医疗设备齐全，主要收养孤老残幼，近年来又开展了自费代养老人和残疾儿童的工作。 我院长期以来致力于收养孤寡老人的工作。 我院受到社会各界人士、国家领导及国际友人的广泛关注与关怀,暂无详细介绍，具体详情请致电咨询！,,,
14895,,1170,,新园村新园村1组,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/14895.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14896,,1407,,蒋坝社区蒋坝村村部,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,暂无电话,http://www.yanglao.com.cn/resthome/14896.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14897,,1438,,钦工镇钦工村,50,,江苏-淮安市-楚州区,楚州区,淮安市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14897.html,霍玉喜,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14890,,2630,,中南路芦村医院内,50,,江苏-无锡市-南长区,南长区,无锡市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14890.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14891,,1317,,南马厂乡王高村,50,,江苏-淮安市-楚州区,楚州区,淮安市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14891.html,高从涛,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14892,,1384,,廉贻乡戴西村,50,,江苏-盐城市-东台市,东台市,盐城市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/14892.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14893,,1248,,和谐汇景新苑24栋,50,,江苏-南通市-港闸区,港闸区,南通市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/14893.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,张院长,,
14894,,2605,1161,锁金六村9号,34,,江苏-南京市-玄武区,玄武区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/14894.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,陈琪,,
14885,,2248,,玄武区红山街道沈阳村8号,50,1994,江苏-南京市-栖霞区,栖霞区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,暂无电话,http://www.yanglao.com.cn/resthome/14885.html,殷跃萍,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
14886,,1648,,栖霞区红山园,32,,江苏-南京市-栖霞区,栖霞区,南京市,江苏,自理,,,,True,500-1000,1000,500,公办,老年公寓,,,,暂无电话,http://www.yanglao.com.cn/resthome/14886.html,殷跃萍,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,李思美,,
